candidate_id,company_candidate,project_type_candidate,state_candidates,investment_candidates_crore,capacity_candidates,source_document,source_page,evidence_score,has_investment_signal,has_capacity_signal,has_company_signal,possible_existing_company,discovery_status,verified_company,verified_project_type,verified_state,verified_approval_date,verified_investment_crore,verified_capacity_value,verified_capacity_unit,verified_capacity_category,verified_technology,verified_technology_partner,final_verification_status,matched_text
EXP-CAND-0020,"17 Electronics & ICT Academy Scheme, Phase-II",Semiconductor Fab,,89.87,,MeitY_Annual_Report_2025_26.pdf,299,3,True,True,True,False,HIGH_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Attached Offices and Societies
Under the project, setting up of DIR-V based SoC and Embedded System Design Labs & the installation of Synopsys,
CADENCE and Mentor Graphics VLSI Design tools have been completed. Achievement as on 31.10.2024: -
• DIR-V SoC and Embedded Design Labs established – Completed
• High-Level Design Document developed jointly with NIT & IIIT Trichy – Completed
• DIR-V Processor architecture familiarization and RTL analysis – Completed
• Edge AI Processor micro-architecture and low-level design prepared with NIT & IIIT Trichy – Completed
• EEG, EMG, ECG, and EOG sensor interfacing with OpenBCI Cyton board – Completed
• ADS1299-based bio-signal acquisition board for ZYNQ using SPI communication – Completed
• Sub-blocks for RISC-V CDAC VEGA Processor developed; preliminary NPU verification – Completed
• Component procurement for analog front-end PCB (EEG, ECG, EMG, EOG) – Ongoing
• Pre-processing algorithm design and development – Ongoing
• SPI interfacing with ZYNQ UltraScale ZCU104 FPGA board – Completed
• 22 DRDO officials trained in PCB Design, Fabrication & Testing using C2S EDA tools – Completed
• Reviewing NPU RTL design and specifications to understand core functionality- Ongoing
9.8.3.16 Empowering Police Personnel and Government Officials of NE States through IT and Cyber Security
Training
Project is sponsored by MeitY vide Administrative Approval No L-14011/7/2023-HRD, dated 26-02-2024 with the
financial support of Rs. 2245.47 Lakhs over a period of three (3) years. The Project is being implemented by NIELIT
Kohima with the objective to train Police Personnel and Government Officials of NE States through IT and Cyber
Security Training through a comprehensive training program with setting up IT cum Security labs equipped with the
latest hardware and software at different police headquarters and selected districts in NE States. Under the project, a
total of 8,714 Police personnel & Govt. officials have been trained out of the assigned target of 18,660.
9.8.3.17 Electronics & ICT Academy Scheme, Phase-II
Project is sponsored by MeitY vide Administrative Approval No L-14011/1/2024-HRD, dated 26-04-2024 with the
financial support of Rs. 9468.82 Lakh over a period of five (5) years. The Project is being implemented by NIELIT
Aurangabad, NIELIT Calicut, NIELIT Gorakhpur along with 11 other institutes ( IITs, CDACs & NITs etc.). The objective
of the project is to conduct faculty/mentor training through specialized Faculty Development Programs (FDPs) with the
vision of MeitY by promoting emerging areas of technology and other high priority areas that are pillars of both, the
“Make in India” and the “Digital India” programmes in ITI/Polytechnic. The target of the NIELITs is to train 7500 faculties
& also to develop 60 Faculty Development Programs (FDPs) on emerging Technologies. A total of 3,029 faculties have
been trained .
9.8.3.18 Capacity Building for human resource development in Unmanned Aircraft System (Drone and relat"
EXP-CAND-0021,"Ministry of Electronics & Information Technology, Government of India RAnnEuaPl ORT 299",Semiconductor Fab,,18.04; 50.5,,MeitY_Annual_Report_2025_26.pdf,301,3,True,True,True,False,HIGH_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Attached Offices and Societies
9.8.3.24 Design and development of Ultrasonic transducer probes for medical imaging
Project is sponsored by MeitY vide administrative approval F. No. 1(3)/2019-ME&HI, dt-13.08.2021. The primary
objectives of the project is to Design of ultrasound probes, Development of piezoelectric Transducer, Development
of backing and matching Layers, Fabrication of transducer probes, Validation and clinical trials of developed Probes.
Achievement so far is as under:
• Design and development of Ultrasonic Probe Test jig – Completed
• Development of a test setup for testing the transducer probe elements (Open/Short test - capacitance based) and
develop GUI for displaying the test- Completed
• Testing and evaluation of the Ultrasound probe prototype developed by C-MET Trissur using the Research
platform available at NIELIT Calicut - The IEC and other testing of the developed probe is Under progress.
• Probe development completed.
• The IEC and other testing of the developed probe is Under progress.
• After the testing probe clinical trials to be completed.
9.8.3.25 Indigenous state-of-the-art FPGA- based ultrasound beam former modules for Affordable Ultrasound
scanners: A Proof-of-concept scanner development
Project has been approved by Ministry of Science & Technology Department of Biotechnology vide administrative
approval No BT/PR49659/MED/32/893/2023 Dated 21.03.2024. The primary objectives of the project proposal to VLSI
Architecture design for identified state-of-the-art algorithm, Design and implementation of Ultrasound Beamforming
Accelerator on FPGA and Verification of the implementation results. Achievement so far is as under:
• VLSI and system architecture designed for state-of-the-art ultrasound beamforming algorithms.
• FPGA emulation of ultrasound beamformer core completed with performance analysis and verification.
• CFB-DAS and DB-SAT beamforming architectures developed for XC7A100T and XCZU5EG (PYNQ-ZU)
FPGAs.
• CFB-DAS beamformer implemented and tested on XCZU5EG in two modes (real-time and precomputed
delay).
• Integration of CFB-DAS and DB-SAT beamformers with data acquisition setup – In progress.
• initiated by CMET Thrissur
9.8.3.26 Smart Bioinformatics Ecosystem:Leveraging AI and Cloud Technology for Innovation and Capacity
Building in Bioinformatics.
Project is sponsored by MeitY vide Administrative Approval L-14011/14/2025-HRD dated 19/08/2025 with Financial
Support of Rs. 18.04 Crore over a period of three (03) Years. Project has been Implemented by NIELIT, Guwahati with
a target to train 23430 candidates. Under the project, a total of 348 candidates have been trained.
9.8.3.27 SAMARTH - Students Advancing Mindsets in AI, Robotics, Technology, and Digital Hardware.
Project is sponsored by MeitY vide Administrative Approval L-14011/12/2025-HRD dated 01/09/2025 with Financial
Support of Rs. 50.50 Crore over a period of three (03) Years. Project has been Implemented by NIELIT, Kohima with a
target to train 15"
EXP-CAND-0022,• MoU with Kyndrl: NIELIT had already signed a MoU with Kyndryl Solutions Private Limited to run the joint,,Uttar Pradesh,5331.79; 860686.78,,MeitY_Annual_Report_2025_26.pdf,302,3,True,True,True,False,HIGH_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Attached Offices and Societies
9.8.4. Synergy through Collaborations and MoUs
• MoU with INSPIRA : NIELIT has signed an Memorandum of Association (MoA) with INSPIRA India on July 25,
2025 to bring NVIDIA’s Deep Learning Institute (DLI) courses to students & researchers. MoU was signed in the
presence of Dr. M. M. Tripathi, DG, NIELIT, Mr. Ganesh Mahabala, Director, NVIDIA, Sh. Vivek Harinarain (IAS),
Advisor, Inspira & others. This collaboration aims to empower India’s tech talent with industry-relevant AI & Deep
Learning education, boosting skill development and innovation. NIELIT and INSPIRA will shape the future of AI in
India together.
• MoU with Kyndrl: NIELIT had already signed a MoU with Kyndryl Solutions Private Limited to run the joint
Kyndryl-NIELIT Advanced Skilling Program in DevSecOps, designed to benefit the students from marginalized
communities. On 18th July 2025, Ms. Una Pulizzi, Global Head of Corporate Affairs, Kyndryl, visited NIELIT to
further strengthen the collaboration in capacity building. The visit also marked the successful certification of 113
candidates from the 1st batch of the DevSecOps course. The 2nd batch has been launched with 103 candidates
enrolled from across India.
• MoU with UP Madhyamik Shiksha Parishad (UPMSP): NIELIT signed MoU with UP Madhyamik Shiksha
Parishad (UPMSP) on 28th April, 2025 to skill Class 9 - 12 students through ‘O’ Level training across 757 Govt.
schools of Uttar Pradesh. As a outcome of the MoU, approximately 40,000+ students/year are expected to gain
expertise in emerging technology & build career pathways.
• MoU with Infineon Technologies: NIELIT has signed a MoU with Infineon Technologies on March 17, 2025
in the presence of Hon’ble Union Minister of State, Sh. Jitin Prasada to boost innovation & skill development in
semiconductors & embedded systems.
• MoU with with the Indian Institute of Drone Technology (IIDT): On 12th March, 2025, NIELIT has signed an
MoU with the Indian Institute of Drone Technology (IIDT) to drive skill development, training & innovation in drone
technology. Empowering students & professionals with cutting-edge expertise in the rapidly growing UAV sector.
9.9 Software Technology Parks of India (STPI)
9.9.1 Introduction
Software Technology Parks of India was set up in 1991 as an autonomous society under the Ministry of Electronics &
IT (MeitY), Government of India. STPI’s main objective has been the promotion of software exports from the country.
STPI acts as ‘single window’ in providing services to the software exporters. The services rendered by STPI have
been statutory services, High Speed Data Communication (HSDC) services, State-of-the-art Incubation services, Cyber
Security Service, Project Management & Consultancy services and IT Managed services/co-location services to the
satisfaction of the IT Industry. STPI has played a key developmental role in the promotion of software exports with
a special focus on SMEs and startup units. Apart from this, STPI is"
EXP-CAND-0044,,,,1000.0,,ISM_Approved_Projects_Feb2026.pdf,1,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"India Semiconductor Mission 2.0
A Major Push in Budget 2026 towards Semiconductor Self-Reliance
February 7, 2026
Key Takeaways
• Union Budget 2026–27 allocates ₹1,000 crore for India Semiconductor Mission (ISM)
2.0.
• As of December 2025, 10 ISM projects worth ₹1.60 lakh crore approved across six
states.
• India’s semiconductor market projected to reach $100–110 billion by 2030.
Introduction
The Union Budget 2026–27 marked a decisive moment for India’s technology ambitions with the
announcement of India Semiconductor Mission 2.0. The new phase signals a clear policy push to
deepen domestic semiconductor capabilities at a time when chips underpin every critical digital and
industrial system. ISM 2.0 will focus on producing semiconductor equipment and materials in India,
designing full stack Indian semiconductor intellectual property, and fortifying both domestic and global
supply chains. A provision of Rs. 1,000 crore has been made for ISM 2.0 for FY 2026–27, with a strong
emphasis on industry led research and training centres to drive technology development and create a
future ready skilled workforce."
EXP-CAND-0047,"appliances, industrial electronics, automobiles, telecommunications, aerospace, and power electronics",ATMP,,15.0; 1000.0; 8000.0,,ISM_Approved_Projects_Feb2026.pdf,4,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"These facilities are expected to meet the growing chip requirements of key sectors such as consumer
appliances, industrial electronics, automobiles, telecommunications, aerospace, and power electronics.
Notably, several approved proposals are leveraging indigenous technologies for the assembly, testing,
and packaging of semiconductor chips. This shift reflects India’s move towards deeper technological
capability and reduced dependence on external systems, strengthening its position in the global
semiconductor value chain.
Schemes under ISM
• Semiconductor Fabs Scheme: Provides up to 50 per cent fiscal support for setting up
semiconductor wafer fabrication units, covering advanced and mature technology nodes.
• Display Fabs Scheme: Offers up to 50 per cent financial support to establish AMOLED
and LCD display fabrication units in India.
• Compound Semiconductors and ATMP/OSAT Scheme: Supports compound
semiconductor and chip assembly, testing and packaging units with up to 50 per cent capital
assistance.
• Design Linked Incentive Scheme: With an outlay of ₹1,000 crore, supports chip design
startups and MSMEs through R&D support and incentives of up to ₹15 crore per company.
Anticipated Impact of Semiconductor Programme in 2026–27
India’s semiconductor programme has been recalibrated in response to intensifying global competition
and the concentration of advanced chip technologies among a limited number of players. Several
countries with established semiconductor ecosystems are offering aggressive incentives, making it
necessary for India to refine its approach. The modified programme therefore focuses on strengthening
financial support for investments across semiconductor manufacturing, display fabrication, and the
design ecosystem.
For 2026–27, the Modified Programme for Development of Semiconductor and Display Manufacturing
Ecosystem in India has a total financial outlay of ₹8,000 crore. The programme aims to accelerate
capital investment, generate high quality employment, and expand domestic capabilities across
fabrication, packaging, and chip design. The projected outcomes for the year are outlined below."
EXP-CAND-0048,Design Linked Incentive Scheme (Design Semiconductor IP cores to,ATMP,,4000.0; 11000.0,,ISM_Approved_Projects_Feb2026.pdf,5,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Projected Targets under ISM for 2026–27:
Scheme Key Indicator Projected Target
Modified Scheme for Semiconductor
Investment during the year ₹4,000 crore
Fabs (Fabs to be Supported – 1)
Employment generated 1,500 persons
Modified Scheme for Compound
Semiconductors, Silicon Photonics,
Sensors, Discrete Fabs and Assembly,
Investment by units during
Testing, Marking, and Packaging ₹11,000 crore
the year
(ATMP)/ Outsourced Semiconductor
Assembly and Test (OSAT) (Units to be
Supported – 9)
Employment generated by
3,000 persons
supported units
Design Linked Incentive Scheme (Design Semiconductor IP cores to
10
companies to be supported – 30) be developed
Semiconductor design
200 persons
manpower employed
Together, these outcomes reflect a strong push towards scaling domestic manufacturing, deepening
design capabilities, and creating a skilled workforce to support India’s long term semiconductor
ambitions.
Why the India Semiconductor Mission Matters
Semiconductors have become critical to the functioning of modern economies. Though rarely visible in
everyday life, microprocessors quietly power systems that keep societies running. As highlighted in
the Economic Survey 2025–26, they form the backbone of energy networks, financial markets and
telecommunications. They enable manufacturing units, hospitals, transport systems and satellites. A
reliable supply of semiconductors is therefore essential for economic stability and continuity across
sectors.
Recent global disruptions have underscored this dependence. The COVID-19 pandemic exposed serious
weaknesses in semiconductor supply chains, with shortages affecting more than 169 industries
worldwide. Production delays and rising costs followed, slowing economic activity across countries.
These shocks revealed the risks of relying on a narrow set of suppliers. Today, the semiconductor
industry is dominated by a few countries, including Taiwan, South Korea, Japan, China and the United
States. Taiwan alone produces over 60 per cent of the world’s semiconductors and nearly 90 per cent of
the most advanced chips, leaving global supply chains vulnerable to external shocks and geopolitical
tensions."
EXP-CAND-0050,Advancing Indigenous Microprocessors and Core Semiconductor Technologies,Advanced Packaging,,,,ISM_Approved_Projects_Feb2026.pdf,7,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Advancing Indigenous Microprocessors and Core Semiconductor Technologies
Microprocessors form the foundational layer of modern digital infrastructure, powering devices and
systems across telecommunications, mobility, healthcare, industry, defence, and space. Recognising
their strategic importance, India has made focused investments to build sovereign capabilities in
advanced processor design as a core pillar of semiconductor self-reliance.
A key milestone in this journey is the launch of DHRUV64, a fully indigenous 64-bit microprocessor
developed by C-DAC under the Microprocessor Development Programme (MDP). Built on modern
architectural principles, DHRUV64 delivers improved efficiency, multitasking capability, and
reliability, enabling its deployment across sectors such as 5G infrastructure, automotive electronics,
industrial automation, consumer devices, and the Internet of Things (IoT). Its development provides
India with a secure, homegrown processor platform, reducing long-term dependence on imported
chips—particularly significant given that India consumes nearly 20 per cent of global microprocessor
output.
DHRUV64 builds on a growing portfolio of indigenous processors, including SHAKTI, AJIT,
VIKRAM, and THEJAS, collectively forming the foundation of an Indian processor ecosystem.
Developed under the Digital India RISC-V (DIR-V) Programme, these processors leverage the open-
source RISC-V architecture, eliminating licence costs and enabling collaborative innovation across
academia, startups, and industry. The rollout of DHRUV64, alongside the ongoing development of
DHANUSH and DHANUSH+ System on Chips variants, strengthens India’s R&D ecosystem,
accelerates product prototyping, and expands opportunities for domestic design talent.
Together, these initiatives position microprocessors not merely as components, but as strategic enablers
of India’s digital sovereignty—supporting innovation, securing critical infrastructure, and anchoring
the country’s long-term ambitions in the global semiconductor value chain.
Development of Semiconductor Talent Pipeline
A strong semiconductor ecosystem depends as much on people as on infrastructure. India has therefore
adopted a comprehensive approach to build a large, skilled and industry ready talent base across design,
manufacturing and advanced packaging. The emphasis is on early exposure to chip technologies,
practical training, and continuous upskilling aligned with evolving industry requirements.
• Chips to Start up Programme: The Chips to Start up programme enables access to the latest
electronic design automation tools across 397 universities and startups. Using these tools, chip
designers from more than 46 universities have designed and fabricated 56 chips at the
Semiconductor Laboratory in Mohali.
• Academic Programmes under All India Council for Technical Education (AICTE):
Specialised academic programmes have been introduced to integrate semiconductor education
into mainstream engineering. These "
EXP-CAND-0025,"Shri Vishal Dev, Principal",,Odisha; Uttar Pradesh,3.88,,MeitY_Annual_Report_2024_25.pdf,44,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Digital India
Achievements: semiconductor strategy and policy which envisions
making India a global hub for semiconductors.
As on 31st December 2024 the following is achieved
(ii) India AI Mission: Roundtable Discussion on
• 278.02 Cr Bulk SMS pushed
AI Innovate: Empowering Tomorrow’s Startups
• 226.83 Cr second of OBD
(August 27, 2024) held at the Vigyan Bhawan
• 3807.43 Cr emails Annexe Building (Committee Room A), on August
27, 2024. The roundtable was held to discuss
• 17.83 Cr. OTT services
challenges faced by AI start-ups and formulated
• 7074 Templates designed through crowd sourcing
effective policies.
• 8.06 Lakh e-greeting shared
(iii) State Consultation Workshop on Creating
Enabling Eco-System for Services in Tier 2 & 3
2.4.8 Awareness and Communication plan for Digital
Cities (August 31, 2024) hosted at Mayfair Lagoon,
India
Bhubaneswar. The workshop was participated
Awareness and Communication (A&C) is an integral by Shri Manoj Ahuja, Chief Secretary, Odisha;
component of the Digital India Programme. A&C performs Shri S Krishnan, Secretary, MeitY, Shri Abhishek
the crucial role of generating and raising the level of Singh, Additional Secretary, MeitY, Ms. Anu
awareness about Digital India, its schemes, initiatives Garg, Development Commissioner-cum-ACS,
and services amongst diverse stakeholders across the Government of Odisha; Shri Vishal Dev, Principal
country. The main objectives of A&C activities are: Secretary, Electronics and Information Technology
Department, Government of Odisha; and senior
(a) Expand visibility of Digital India
government officials from 24 States and Union
(b) Help citizens understand the benefits of Digital
Territories across India.
India.
(iv) RBI@90 (August 26 – 27, 2024) commemorating
(c) Facilitate demand creation for various services
90 years of the Reserve Bank of India (RBI),
leading to more adoption of services
‘Global Conference on Digital Public Infrastructure
(d) Create Awareness and wide publicity including and Emerging Technologies’ was organized by RBI
event based publicity etc., through various media- in Bangalore from August 26 – 27, 2024. NeGD on
social media, radio, TV, print, outdoor media & behalf of MeitY participated in the exhibition and
activities around Government of India Schemes set up stalls showcasing DigiLocker, Entity Locker
and Digital India services. and UMANG.
(e) Inform, Educate, Communicate & Sensitize citizens (v) Various Social meida Coverages
about usage & benefits of services & schemes.
2.4.9 Modernization/Digitalisation of Nagaland Fire
(f) Expand reach of Digital India programme globally
& Emergency-Management System (NFES-MS)
(g) Establish the brand “Digital India” by way of effective
A pilot project being implemented by Directorate of Fire &
branding exercise across various platforms- Mass
Emergency Services, Govt. of Nagaland, with estimated
Media, Social Media, Rural Outreach etc.
outlay of Rs. 3.88 crore for a period of 30 months, has
Some of the major events or"
EXP-CAND-0026,"Electronics Manufacturing, Scheme for Promotion",,,189934.0; 241157.0; 620752.0; 727664.0,,MeitY_Annual_Report_2024_25.pdf,68,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Make in India
Electronics Manufacturing, Scheme for Promotion
FY22-23 FY22- FY23-24 FY23-
of manufacturing of Electronic Components
Product Segment (USD 23 (INR (USD 24 (INR
and Semiconductors (SPECS) and Electronics Bn) Crore) Bn) Crore)
Manufacturing Clusters (EMC 2.0) Scheme.
Mobile Phones 44 3,50,000 51 4,22,000
3.2 Growth of Electronics Sector
IT Hardware 4.5 37,291 5 41,395
(Laptops, Tablets)
Indian electronic manufacturing industry has undergone
major transformation in the last couple of years with the Consumer 12 99,442 13 1,07,627
host of initiatives and reforms. The government has taken Electronics
(TV, Audio,
several initiatives to promote electronics manufacturing
Accessories)
and as a result, the domestic production of electronic
Strategic 4.75 39,363 5.5 45,534
goods has increased substantially from INR 5.54 lakh
Electronics
crore (~USD 76 Bn) in FY 2020-21 to INR 9.52 lakh crore
in FY 2023-24 (~USD 115 Bn), growing at a Compound Industrial 12 99,442 12.5 1,03,487
Electronics
Annual Growth Rate (CAGR) of 19.78%. The key drivers
of growth are the large domestic market, and availability Wearables & 1.25 10,359 2.5 20,697
of skilled talent and low-cost labour. Hearables
Auto Electronics 7.5 62,151 8 66,378
Production, Imports and Exports
LED Lighting 3 24,861 3.5 28,976
The production, imports and exports of electronic goods
for previous 3 years are presented below: Telecom 2 16,574 3.5 28,976
Equipment
(Values in ` crore)
Electronic 10 82,868 10.5 86,929
2021-22 2022-23 2023-24 Components
Electronics 101 8,22,350 115 9,52,000
9,52,000 Manufacturing
Production* 6,40,810 8,25,000
Source: Industry Associations
7,27,664 Note: Medical Equipment and other Equipment having
Imports** 5,49,713 6,20,752
electronic content have not been taken into consideration.
As per DGCI&S data, import of electronic goods has
2,41,157
Exports** 1,16,895 1,89,934
increased from ` 6,20,752 crore in FY 2022-23 to `
727,664 crore in FY 2023-24. It is seen that the growth
*Source: MeitY Annual Report, Industry Association for
rate of imports of finished goods have declined and
FY2023-24
that of electronic components have grown up indicating
**Source: Directorate General of Commercial Intelligence and
the need to set up of manufacturing units of electronic
Statistics (DGCI&S)
components in the country.
•CAGR for Production from FY21-22 to FY23-24: 21.89%
As per the data provided by DGCI&S, the export of
•CAGR for Imports from FY21-22 to FY23-24: 15.05%
electronic goods has increased from ` 1,89,934 crore
•CAGR for Exports from FY21-22 to FY23-24: 43.63%
in FY 2022-23 to ` 2,41,157 crore in FY 2023-24. The
Electronics manufacturing sector has several verticals
government has taken several measures for the growth
in terms of its constituents. The production profile of the
of the exports of electronics hardware sector. Special
electronics sector for FY 2022-23 and FY 2023-24, based
Economic Zones (SEZs) are set up to enable hassle-
on the information provided by Indus"
EXP-CAND-0027,with the objective of progressively increasing the,ATMP,,,,MeitY_Annual_Report_2024_25.pdf,69,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Make in India
a. Mobile Phones: India has emerged as the design and Semiconductor Design being done in
2nd largest manufacturer of mobile handsets in the country.
the world in volume terms. Over 260 units are
Emerging domains of AI, ML, IOT are becoming
manufacturing cellular mobile phones and parts/
the new driving forces behind the growth of ICT
components thereof in the country. Production of
hardware segment. These domains require the
mobile phones stood at INR 4.22 lakh crore (~USD
design of specialized Semiconductors, Sensors
51 billion) in FY23-24 as per industry association
and Servers for which India has the capability.
reports. The export of mobile phones stands at
Another emerging domain in ICT hardware is the
approx. INR 1.29 lakh crore (~USD 16 Bn) for FY
Large-Scale Data Centres. India with its technical
2023-24.
prowess, cheap labour, large pool of manpower,
MeitY had introduced the Phased Manufacturing
and English as the working language, has the
Programme (PMP) for cellular mobile handsets
opportunity to lead the world in all these domains.
and related sub-assemblies/ parts manufacturing
c. Electronic Components: The global market
with the objective of progressively increasing the
for electronic components is expected to grow.
domestic value addition for establishment of a
Following this global trend, the Indian electronic
robust cellular mobile handsets manufacturing eco-
components market is also poised to grow
system. As a result of implementation of the PMP
significantly. Mobile Phones, Consumer Electronics
and other Schemes/ Programmes of Government
and Industrial Electronics account for the major
of India, now almost entire demand of cellular
demand (82%) for electronic components in India.
mobile handsets is being met from domestic
GoI launched the Scheme for Promotion of
manufacturing.
Manufacturing of Electronic Components and
b. Information & Communication Technology (ICT)
Semiconductors (SPECS) (notified vide Gazette
Hardware: The first application of electronics was
Notification No.CG-DL-E-01042020-218992 dated
in the domain of communication and computing. April 01, 2020). This scheme provides financial
With the emergence of integrated circuit, the world incentive of 25% on capital expenditure for the
saw the advent of the digital computer era, and with identified list of electronic goods that comprise
the advent of microprocessor in the 1970’s, the downstream value chain of electronic products, i.e.,
world saw an exponential growth of the Information electronic components, ATMP units, specialized
and Communication Technology (ICT) industry. sub-assemblies and capital goods for manufacture
Its strategic importance is such that countries of aforesaid goods. Apart from SPECS, the other
across the world have declared it as an essential policies of Government that boost the production
commodity. With its pool of technical manpower of electronic components include rationalization of
and proven capability as a design center"
EXP-CAND-0028,"2020, the Scheme provides financial incentive of wafer fabrication facilities in the country to",ATMP,,522.17; 9481.56; 20000.0; 22081.0; 25571.59; 76000.0,,MeitY_Annual_Report_2024_25.pdf,77,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Make in India
crore, total investment of ` 522.17 crore and total schemes have been notified under the Semicon
employment of 3,879. India Programme: -
7. Scheme for Promotion of Manufacturing of 8.1 Modified Scheme for setting up Semiconductor
Electronic Components and Semiconductors Fabs in India
(SPECS) •
The scheme is aimed at attracting large
Notified vide Gazette Notification dated April 01, investments for setting up semiconductor
2020, the Scheme provides financial incentive of wafer fabrication facilities in the country to
25% on capital expenditure for the identified list strengthen the electronics manufacturing
of electronic goods that comprise downstream ecosystem and help establish a trusted val-
value chain of electronic products, i.e., electronic ue chain.
components, semiconductor/ display fabrication •
The Scheme extends a fiscal support of 50%
units, ATMP units, specialized sub-assemblies
of the project cost across the technologyn-
and capital goods for manufacture of aforesaid
odes for setting up of Silicon based Semi-
goods. The scheme promotes development of
conductor Fabs in India.
electronic components manufacturing ecosystem
The fiscal support under the scheme shall be
in the country and deepening of electronics value
provided on pari-passu basis for a period of six
chain and is expected to bring new investments to
years from the date of approval.
the tune of ` 20,000 crore with total employment
generation potential (Direct and Indirect) of 8.2 Modified Scheme for setting up of Display Fabs
6,00,000. The scheme is closed to receive new in India
applications on 31.03.2024.
The scheme is aimed at attracting large investments
Progress under the scheme till December, 2024 for manufacturing TFT LCD or AMOLED based
as per latest Quarterly Progress Report display panels in the country to strengthen
the electronics manufacturing ecosystem. The
58 applications have been approved with total
Scheme extends fiscal support of 50% of Project
proposed investment of Rs.22,081 crore. As per
Cost for setting up of Display Fabs in India. The
the Quarterly Progress report submitted by the
fiscal support under the scheme shall be provided
applicant total investment done by the approved
on pari-passu basis for a period of six years from
applications is ` 9,481.56 crore. Total production
the date of approval.
done by the approved applications is ` 25,571.59
crore. Total employment generated by the 8.3 Modified Scheme for setting up of Compound
approved applications is 39,092 persons. Semiconductors / Silicon Photonics / Sensors Fab/
Discrete Semiconductors Fab and Semiconductor
8. Modified Programme for Development of
Assembly, Testing, Marking and Packaging
Semiconductors and Display Manufacturing
(ATMP) / OSAT facilities in India
Ecosystem in India
The scheme extends a fiscal support of 50%
In furtherance of the vision of AatmaNirbhar Bharat
of the Capital Expenditure for setting up of
and positioning India as the global hub for ESDM,
Compound "
EXP-CAND-0031,in semiconductors and electronics,,Delhi,,,MeitY_Annual_Report_2024_25.pdf,81,2,True,False,True,False,MEDIUM_PRIORITY_REVIEW,,,,,,,,,,,PENDING,"Make in India
With over 263 exhibitors and 45,000 in-person International Collaborations and Business Delegation
attendees, it established itself as one of Southeast Visits
Asia’s premier platforms for showcasing advancements
A Taiwan Electrical and Electronic Manufacturers’
in semiconductors and electronics. Representatives
Association (TEEMA) delegation called-on Secretary on
from Applied Materials, Cadence, CG Power, KLA, Lam
8th August, 2024. The discussions during the meeting
Research, Micron, NXP, Renesas, TATA Electronics,
focused on the way forward for India-Taiwan collaboration,
Tokyo Electron, SiLT, KAS Technologies, Western
fostering innovation and support technological growth in
Digital, DISCO, Merck, Jacobs, and many other industry
the electronics sector.
leaders attended the event.
MeitY officials held discussion with delegation from
Foxconn led by Dr. Young Liu, Chairman, Foxconn about
Foxconn’s plan for development of electronics ecosystem
including Semiconductors in India on 14th August, 2024.
3.4.3 Outreach Activities for Shifting Global Value
Chain
As part of MeitY’s ongoing outreach efforts, several
interactions were organized with industry stakeholders
to raise awareness about the PLI Scheme 2.0 for IT
Hardware. These engagements aimed to encourage
companies to localize their manufacturing processes
in alignment with the newly introduced scheme, with a
focus on boosting domestic production and creating
employment opportunities within the IT hardware
sector. Meetings with the applicants of PLI Scheme
(IT Hardware & LSEM) to discuss investment plans,
progress and challenges were conducted time to time by
senior officials of MeitY
• 3rd India-Taiwan CEOs Roundtable Meeting & 2024
India-Taiwan Industrial Collaboration Summit was
held along with FICCI in partnership with TAITRA,
TEEMA & CNFI at New Delhi. Joint Secretary
(Electronics) Shri Sushil Pal addressed the session
wherein he highlighted that the global winds of
trade dynamics present an opportune window for
leapfrogging India-Taiwan industrial partnership
to the next level.
Annual
Ministry of Electronics & Information Technology REPORT 79
2024-2025"
